"","X","stationID","latitude","longitude","elevation","state","stationName","lcc_x","lcc_y","Xelevation","XlogElev","precip"
"1929",13506,"USC00327311",46.1758,-101.8561,755.9,"ND","PRETTY ROCK                   ",-112.983539293903,-8.26957368184225,755.9,6.64105161291555,0.878356164383562
"1930",13532,"USC00328065",46.2331,-101.1292,550.5,"ND","SHIELDS                       ",-112.41978168087,-8.24191224715586,550.5,6.32882924251221,0.983013698630137
"1931",13535,"USC00328366",46.8947,-99.9483,564.8,"ND","STEELE 4N                     ",-111.475480233332,-7.55363127645381,564.8,6.35402215420487,1.56794520547945
"1932",13537,"USC00328415",46.7153,-99.4475,597.7,"ND","STREETER 5 NW                 ",-111.102117102188,-7.77078315017311,597.7,6.40968133914131,1.48931506849315
"1933",13540,"USC00328660",46.9989,-102.4761,676.7,"ND","TAYLOR 7 NNW                  ",-113.391857620924,-7.31944091272512,676.7,6.53189751562663,0.945205479452055
"1934",13546,"USC00328840",47.5214,-100.8883,577,"ND","TURTLE LAKE                   ",-112.151330061581,-6.81675205231872,577,6.3750248198281,1.2
"1935",13551,"USC00328913",48.6147,-100.7264,434.3,"ND","UPHAM 3 N                     ",-111.96074784183,-5.60083580490154,434.3,6.09650000994186,1.09342465753425
"2012",14066,"USC00340184",34.8847,-99.2964,464.8,"OK","ALTUS DAM                     ",-111.513778774183,-20.8777112157778,464.8,6.16289366273551,1.71041095890411
"2013",14068,"USC00340193",36.8014,-98.6878,446.2,"OK","ALVA 1W                       ",-110.889467241236,-18.7762756590957,446.2,6.12293130985029,2.18493150684932
"2014",14072,"USC00340215",36.2483,-98.1883,364.2,"OK","AMES                          ",-110.464189064231,-19.4019066489834,364.2,5.92479041383999,2.04547945205479
"2015",14075,"USC00340256",34.2208,-95.615,143.3,"OK","ANTLERS                       ",-108.166103778135,-21.6809720428401,143.3,5.03239678587777,3.31813186813187
"2016",14076,"USC00340257",34.2253,-95.7006,176.2,"OK","ANTLERS 5NW                   ",-108.244650221527,-21.6759642694094,176.2,5.22682136484297,3.47150684931507
"2017",14081,"USC00340292",34.1772,-97.1617,256.3,"OK","ARDMORE                       ",-109.58615630754,-21.7176925942308,256.3,5.58462349281989,2.58
"2018",14092,"USC00340546",36.7619,-96.0117,217.9,"OK","BARTLESVILLE 3                ",-108.518667101744,-18.8645580503355,217.9,5.42890693625164,2.07534246575342
"2019",14101,"USC00340755",36.5297,-97.4472,304.8,"OK","BILLINGS                      ",-109.796457557798,-19.1062835431116,304.8,5.75193751654325,2.23453038674033
"2020",14107,"USC00340818",36.8047,-97.2764,307.8,"OK","BLACKWELL                     ",-109.639086894795,-18.8048303379714,307.8,5.76142225410262,1.99423076923077
"2021",14108,"USC00340830",35.1183,-97.67,388.6,"OK","BLANCHARD 2 SSW               ",-110.029477997235,-20.6650468547204,388.6,5.98795840777869,2.38547945205479
"2022",14145,"USC00341648",34.6008,-96.3131,216.4,"OK","CENTRAHOMA 2 ESE              ",-108.803585742727,-21.2571142218194,216.4,5.42230334632903,3.38383561643836
"2023",14146,"USC00341684",35.7061,-96.88,292,"OK","CHANDLER                      ",-109.304441809423,-20.0266410607025,292,5.71042701737487,2.94027397260274
"2024",14161,"USC00341750",35.0489,-97.9158,330.7,"OK","CHICKASHA EXP STATION         ",-110.254203043102,-20.7366782304347,330.7,5.83100232466692,2.13643835616438
"2025",14184,"USC00342242",35.9269,-97.6742,327.4,"OK","CRESCENT 5WSW                 ",-110.013250160315,-19.769283007689,327.4,5.82126917011187,2.46446280991736
"2026",14190,"USC00342660",34.5011,-97.9592,342.9,"OK","DUNCAN                        ",-110.30906665455,-21.3429587393031,342.9,5.86618473068122,3.30357142857143
"2027",14192,"USC00342668",34.4933,-98.1419,339.9,"OK","DUNCAN 10 W                   ",-110.476272906892,-21.3471815635,339.9,5.85764739937364,1.68876712328767
"2028",14193,"USC00342678",34,-96.3686,182.9,"OK","DURANT                        ",-108.859587595122,-21.9233756220953,182.9,5.26217191991168,3.29148351648352
"2029",14203,"USC00342872",34.61,-97.4222,310.9,"OK","ELMORE CITY 3 SW              ",-109.815892653264,-21.2332527248362,310.9,5.77112954811581,2.86363636363636
"2030",14204,"USC00342912",36.4194,-97.8747,379.5,"OK","ENID                          ",-110.179616015853,-19.21989934468,379.5,5.9648638653108,1.93095890410959
"2031",14205,"USC00342944",35.2164,-99.8628,627.9,"OK","ERICK                         ",-112.011380698932,-20.4880856902295,627.9,6.45818153124791,1.45561643835616
"2032",14240,"USC00343628",36.5914,-101.6181,999.1,"OK","GOODWELL RSCH STN             ",-113.498177617165,-18.8793563898126,999.1,6.91681412347048,1.22356164383562
"2033",14266,"USC00344001",34.2333,-97.4203,274.9,"OK","HEALDTON 3 E                  ",-109.822337222422,-21.6511366442942,274.9,5.65213824150386,2.65232876712329
"2034",14270,"USC00344019",36.5381,-98.2661,411.5,"OK","HELENA 1 SSE                  ",-110.52436570706,-19.079238226309,411.5,6.04381977744191,1.81780821917808
"2035",14277,"USC00344202",35.0258,-99.1058,473,"OK","HOBART                        ",-111.334593292349,-20.7281784447906,473,6.18001665365257,1.44054794520548
"2036",14289,"USC00344451",33.9336,-94.8278,111.3,"OK","IDABEL                        ",-107.440895037992,-21.9964086957878,111.3,4.79826681595,3.73671232876712
"2037",14293,"USC00344573",36.7222,-97.7903,318.5,"OK","JEFFERSON                     ",-110.096528845598,-18.8866338034167,318.5,5.79453683792467,1.72575342465753
"2038",14303,"USC00344861",35.8583,-97.9294,320,"OK","KINGFISHER                    ",-110.243967463896,-19.839797181009,320,5.79909265446053,2.43489010989011
"2039",14307,"USC00344950",36.3894,-98.1061,388.6,"OK","LAHOMA RSCH STN               ",-110.386584265824,-19.2477717762836,388.6,5.98795840777869,1.89424657534247
"2040",14314,"USC00345013",36.6878,-97.5575,306.9,"OK","LAMONT                        ",-109.890857904756,-18.9293169743666,306.9,5.75858626669687,1.89205479452055
"2041",14317,"USC00345047",36.6228,-99.8953,694,"OK","LAVERNE 6S                    ",-111.967896972895,-18.9307687496705,694,6.55677835615804,2.25205479452055
"2042",14318,"USC00345063",34.6097,-98.4572,350.5,"OK","LAWTON                        ",-110.760431729019,-21.2096966142193,350.5,5.887491956725,1.89287671232877
"2043",14321,"USC00345090",35.8628,-99.3428,627.9,"OK","LEEDEY                        ",-111.511816717829,-19.7930205242068,627.9,6.45818153124791,1.34383561643836
"2044",14322,"USC00345108",34.4339,-96.2717,211.8,"OK","LEHIGH 4 SW                   ",-108.767071978898,-21.4425232174632,211.8,5.40177607491627,2.91945205479452
"2045",14331,"USC00345468",34.0919,-96.7708,234.7,"OK","MADILL                        ",-109.22845866591,-21.8175906514801,234.7,5.50003297044863,2.53104395604396
"2046",14333,"USC00345509",34.8911,-99.5017,486.2,"OK","MANGUM                        ",-111.700044929886,-20.8629034896651,486.2,6.2069790712577,1.08849315068493
"2047",14339,"USC00345581",34.6367,-97.9786,385.3,"OK","MARLOW 1 WSW                  ",-110.322929299827,-21.1921431705597,385.3,5.97964497030264,2.24739726027397
"2048",14340,"USC00345589",36.1519,-97.6225,317.3,"OK","MARSHALL                      ",-109.961465322021,-19.5212018137653,317.3,5.79087718150713,1.99643835616438
"2049",14346,"USC00345713",34.3097,-95.8675,204.8,"OK","MCGEE CREEK DAM               ",-108.397561723107,-21.5820670805928,204.8,5.36970736263471,3.34
"2050",14353,"USC00346035",35.1464,-99.4956,515.1,"OK","MORAVIA 2 NNE                 ",-111.68250358613,-20.5803695191814,515.1,6.26358872064381,1.41205479452055
"2051",14357,"USC00346110",36.0483,-97.39,300.2,"OK","MULHALL 1 SE                  ",-109.755841641567,-19.6401650455499,300.2,5.73721725074244,2.28794520547945
"2052",14359,"USC00346139",36.2283,-99.17,576.1,"OK","MUTUAL                        ",-111.341122856131,-19.3947419501608,576.1,6.37349042348238,1.71267217630854
"2053",14366,"USC00346386",35.1808,-97.4378,343.8,"OK","NORMAN 3SSE                   ",-109.817623801363,-20.6002135995667,343.8,5.86873178172568,2.86246575342466
"2054",14378,"USC00346659",35.4056,-97.5972,393.8,"OK","OKLAHOMA CITY                 ",-109.956636530004,-20.3481590733787,393.8,6.00091970587874,2.90904109589041
"2055",14386,"USC00346751",36.3486,-98.4808,383.7,"OK","ORIENTA 1SSW                  ",-110.721781400352,-19.2831763551575,383.7,5.97558919794969,1.64684931506849
"2056",14397,"USC00346940",36.3567,-96.8108,254.5,"OK","PAWNEE                        ",-109.232932807861,-19.3070448181378,254.5,5.57784125129835,2.28708791208791
"2057",14401,"USC00347003",35.9742,-97.0269,271.9,"OK","PERKINS                       ",-109.432041019432,-19.7278199394791,271.9,5.64155239812007,2.60986301369863
"2058",14402,"USC00347012",36.2886,-97.2897,312.4,"OK","PERRY                         ",-109.661229499874,-19.3758100554877,312.4,5.77579301063247,2.1041095890411
"2059",14411,"USC00347264",35.4875,-96.7303,307.8,"OK","PRAGUE 2W                     ",-109.172696153017,-20.270528620976,307.8,5.76142225410262,3.09479452054795
"2060",14435,"USC00347727",34.8511,-99.0208,445.6,"OK","ROOSEVELT                     ",-111.264684252653,-20.9246391979171,445.6,6.12161523157303,1.76082191780822
"2061",14442,"USC00347952",35.3061,-99.6275,579.1,"OK","SAYRE                         ",-111.794178225193,-20.398385946849,579.1,6.37859594852764,1.38054794520548
"2062",14451,"USC00348110",35.3553,-96.9203,332.8,"OK","SHAWNEE                       ",-109.346156782484,-20.4147699268457,332.8,5.83714718672362,2.80575342465753
"2063",14461,"USC00348380",36.3894,-95.0597,208.8,"OK","SPAVINAW                      ",-107.671937749238,-19.2758861013061,208.8,5.38815807054783,2.70849315068493
"2064",14470,"USC00348501",36.1175,-97.095,272.8,"OK","STILLWATER 2 W                ",-109.490530551455,-19.5681982828376,272.8,5.64473993402242,2.51698630136986
"2065",14490,"USC00348884",34.1925,-96.6442,195.7,"OK","TISHOMINGO NATL WR            ",-109.110862997321,-21.7073073087374,195.7,5.32641879665891,2.88953168044077
"2066",14500,"USC00349101",36.3481,-94.8244,242.3,"OK","UPPER SPAVINAW PORT           ",-107.461835939146,-19.3199921359662,242.3,5.53061885564701,3.12164383561644
"2067",14514,"USC00349364",35.8578,-98.4139,466.3,"OK","WATONGA                       ",-110.67873192622,-19.8282448119828,466.3,6.16604790780681,2.10328767123288
"2068",14521,"USC00349404",36.5758,-98.8797,459.6,"OK","WAYNOKA                       ",-111.068316612716,-19.0199353059137,459.6,6.15188126851389,1.84547945205479
"2069",14522,"USC00349422",35.52,-98.6986,493.2,"OK","WEATHERFORD                   ",-110.946750935481,-20.194042956398,493.2,6.22098770538623,1.72219178082192
"2070",14535,"USC00349668",35.0522,-99.5125,531.9,"OK","WILLOW                        ",-111.702253117731,-20.684043367442,531.9,6.29508148257207,1.66520547945205
"2071",14538,"USC00349760",36.4408,-99.3819,579.1,"OK","WOODWARD                      ",-111.520550695105,-19.15211323011,579.1,6.37859594852764,1.40602739726027
"2072",14558,"USC00350145",44.4044,-123.7533,70.1,"OR","ALSEA FH (FALL CREEK)         ",-130.14450473106,-6.98151037646249,70.1,4.38327585407431,5.87068493150685
"2073",14567,"USC00350265",45.7211,-120.2064,84.4,"OR","ARLINGTON                     ",-127.056406290118,-6.3746895329634,84.4,4.54754107315146,0.596164383561644
"2074",14568,"USC00350304",42.2128,-122.7144,532.2,"OR","ASHLAND                       ",-130.071189066142,-9.55142059596734,532.2,6.29563493706457,0.821270718232044
"2075",14581,"USC00350652",44.2867,-122.0389,655.9,"OR","BELKNAP SPRINGS 8 N           ",-128.882226022229,-7.5086718830003,655.9,6.50113950911658,3.74093406593407
"2076",14599,"USC00350897",45.6353,-121.9522,18.9,"OR","BONNEVILLE DAM                ",-128.388085430047,-6.09128513341473,18.9,3.36384159511839,5.24931129476584
"2077",14639,"USC00351574",42.7036,-121.9953,1274.1,"OR","CHILOQUIN 12 NW               ",-129.351146342815,-9.20131698966802,1274.1,7.15781336283723,0.967397260273973
"2078",14644,"USC00351643",46.1081,-123.2058,6.7,"OR","CLATSKANIE                    ",-129.164124882779,-5.30360419208908,6.7,2.81540871942271,3.69421487603306
"2079",14647,"USC00351682",45.205,-123.8925,3.7,"OR","CLOVERDALE                    ",-129.977486995702,-6.10054596527896,3.7,2.61739583283408,5.22164383561644
"2080",14657,"USC00351836",43.1872,-124.2025,7,"OR","COQUILLE CITY                 ",-130.901335197949,-8.1567348845388,7,2.83321334405622,3.26657534246575
"2081",14661,"USC00351862",44.6342,-123.19,68.6,"OR","CORVALLIS STATE UNIV          ",-129.642083301564,-6.87260785572943,68.6,4.36437169943516,2.64219178082192
"2082",14663,"USC00351897",43.7917,-123.0275,181.4,"OR","COTTAGE GROVE 2E              ",-129.797086977319,-7.80422792429657,181.4,5.25436547901885,2.54164383561644
"2083",14695,"USC00352325",45.4633,-123.1136,59.1,"OR","DILLEY 2 S                    ",-129.309921655217,-6.01041531806234,59.1,4.23555473077362,2.62575342465753
"2084",14708,"USC00352493",45.2761,-122.2019,282.2,"OR","EAGLE CREEK 9 SE              ",-128.689490331644,-6.41835162730862,282.2,5.6774384993166,3.24242424242424
"2085",14712,"USC00352632",43.6425,-123.5828,41.8,"OR","ELKTON 1SW                    ",-130.271551843911,-7.82868858281527,41.8,3.94739014926544,2.70219178082192
"2086",14727,"USC00352775",43.2589,-124.0233,59.4,"OR","FAIRVIEW 4 NE                 ",-130.739091981569,-8.12572683518153,59.4,4.23988686751276,2.92
"2087",14729,"USC00352800",44.8358,-123.4525,210.3,"OR","FALLS CITY 2 SSW              ",-129.772595829191,-6.5967097362812,210.3,5.3949902538083,4.84767123287671
"2088",14732,"USC00352867",44.0494,-123.3703,147.8,"OR","FERN RIDGE-VENETA             ",-129.973229877985,-7.44942147472754,147.8,5.06132840841177,2.80054794520548
"2089",14738,"USC00352973",44.0039,-124.0947,22.9,"OR","FLORENCE #2                   ",-130.53938163676,-7.3216453401213,22.9,3.49347265777133,4.36
"2090",14749,"USC00353047",44.4139,-122.6728,167.6,"OR","FOSTER DAM                    ",-129.323145983485,-7.22758511218004,167.6,5.17953383055807,3.2168044077135
"2091",14769,"USC00353402",45.3014,-121.7417,1213.1,"OR","GOVERNMENT CAMP               ",-128.336249118201,-6.49428855056573,1213.1,7.10914389849332,5.38821917808219
"2092",14776,"USC00353509",42.1258,-122.545,742.2,"OR","GREEN SPRINGS PWR PLT         ",-129.966422720506,-9.68424288903228,742.2,6.62300224603624,1.00739726027397
"2093",14780,"USC00353522",45.4803,-122.4664,137.2,"OR","GRESHAM 2 SW                  ",-128.821593179741,-6.14099993906897,137.2,4.99179220629478,2.95917808219178
"2094",14786,"USC00353604",44.8772,-117.1094,808.6,"OR","HALFWAY                       ",-124.945349825417,-7.89081209848415,808.6,6.7075955640583,1.14065934065934
"2095",14796,"USC00353705",45.3128,-123.35,230.4,"OR","HASKINS DAM                   ",-129.536290647094,-6.11499926158929,230.4,5.48230420266105,4.55534246575342
"2096",14799,"USC00353770",45.4486,-122.1547,228,"OR","HEADWORKS PORTLAND WTR B      ",-128.598893565873,-6.24515328073258,228,5.47227067367148,4.61808219178082
"2097",14802,"USC00353827",45.3653,-119.5639,574.5,"OR","HEPPNER                       ",-126.677630417328,-6.88878327985887,574.5,6.37075678091212,0.74
"2098",14807,"USC00353971",44.3525,-122.7842,185.9,"OR","HOLLEY                        ",-129.427704834439,-7.26680749322877,185.9,5.2776043249505,2.80082191780822
"2099",14813,"USC00354060",42.2292,-122.3814,1392,"OR","HOWARD PRAIRIE DAM            ",-129.80464849445,-9.61373588766337,1392,7.24565506759454,1.47872928176796
"2100",14844,"USC00354403",42.0944,-121.9022,1254.6,"OR","KENO                          ",-129.470791129739,-9.86981357694441,1254.6,7.14251114562451,0.808219178082192
"2101",14870,"USC00354811",44.1014,-122.6886,205.7,"OR","LEABURG 1 SW                  ",-129.436896509665,-7.55568246252446,205.7,5.37388855339511,3.79173553719008
"2102",14874,"USC00354835",43.3597,-122.2208,1242.7,"OR","LEMOLO LAKE 3 NNW             ",-129.31734158412,-8.45216567303551,1242.7,7.13305650085015,3.55467032967033
"2103",14883,"USC00355050",43.9139,-122.76,217,"OR","LOOKOUT PT DAM                ",-129.552502116772,-7.73790401792153,217,5.4249500174814,2.43808219178082
"2104",14885,"USC00355055",42.6722,-122.675,481.6,"OR","LOST CREEK DAM                ",-129.891125355924,-9.07433382097181,481.6,6.19766537769188,1.67917808219178
"2105",14900,"USC00355221",44.6125,-121.9486,754.4,"OR","MARION FORKS FISH HATCHERY    ",-128.710126236618,-7.18234120788518,754.4,6.63909121236612,4.22821917808219
"2106",14912,"USC00355392",45.9306,-119.2956,110,"OR","MCNARY DAM #2                 ",-126.313039522375,-6.33486139249625,110,4.78749174278205,0.567857142857143
"2107",14930,"USC00355638",44.5681,-120.1156,1011.9,"OR","MITCHELL 2 E                  ",-127.329584805624,-7.62973599763748,1011.9,6.92941891861816,0.777961432506887
"2108",14935,"USC00355681",45.1783,-122.5064,197.2,"OR","MOLALLA 7NE                   ",-128.949350337939,-6.45336109579591,197.2,5.33368451038533,2.71835616438356
"2109",14951,"USC00355945",45.4981,-122.8394,56.4,"OR","NATURE PARK-BEAVERTON         ",-129.094072652549,-6.03681868382444,56.4,4.19569705648239,2.43829201101928
"2110",14953,"USC00355971",45.8128,-123.7753,42.7,"OR","NEHALEM 9 NE                  ",-129.683906375301,-5.48422132253143,42.7,3.96461545554732,8.35342465753425
"2111",14965,"USC00356213",43.7428,-122.4433,388.6,"OR","OAKRIDGE FISH HATCHERY        ",-129.365538765138,-7.99360588830085,388.6,5.98795840777869,2.29616438356164
